MajorCity,Year,AvgHouseholdMedianIncome
"Modesto, CA",2014.0,46660.2
"Modesto, CA",2015.0,47189.4
"Modesto, CA",2016.0,49534.2
"Modesto, CA",2017.0,52024.2
"Modesto, CA",2018.0,55039.4
"Modesto, CA",2019.0,56511.4
"Modesto, CA",2020.0,59518.0
"Modesto, CA",2021.0,64347.2
"Monroe, LA",2011.0,35112.666666666664
"Monroe, LA",2012.0,34552.666666666664
"Monroe, LA",2013.0,35374.0
"Monroe, LA",2014.0,36053.333333333336
"Monroe, LA",2015.0,35651.0
"Monroe, LA",2016.0,36186.666666666664
"Monroe, LA",2017.0,36973.666666666664
"Monroe, LA",2018.0,37519.0
"Monroe, LA",2019.0,36432.333333333336
"Monroe, LA",2020.0,39261.0
"Monroe, LA",2021.0,38934.666666666664
"Monroe, MI",2011.0,47471.5
"Monroe, MI",2012.0,45109.0
"Monroe, MI",2013.0,44673.0
"Monroe, MI",2014.0,45860.5
"Monroe, MI",2015.0,46624.5
"Monroe, MI",2016.0,47494.5
"Monroe, MI",2017.0,51187.0
"Monroe, MI",2018.0,52267.5
"Monroe, MI",2019.0,54138.5
"Monroe, MI",2020.0,57316.5
"Monroe, MI",2021.0,61318.5
"Montgomery, AL",2011.0,32361.2
"Montgomery, AL",2012.0,31328.4
"Montgomery, AL",2013.0,32868.0
"Montgomery, AL",2014.0,30893.0
"Montgomery, AL",2015.0,29915.0
"Montgomery, AL",2016.0,30593.4
"Montgomery, AL",2017.0,32596.4
"Montgomery, AL",2018.0,33010.8
"Montgomery, AL",2019.0,34419.4
"Montgomery, AL",2020.0,35662.8
"Montgomery, AL",2021.0,37263.4
"Morgantown, WV",2011.0,41538.333333333336
"Morgantown, WV",2012.0,42064.0
"Morgantown, WV",2013.0,44511.666666666664
"Morgantown, WV",2014.0,46928.666666666664
"Morgantown, WV",2015.0,46197.666666666664
"Morgantown, WV",2016.0,48213.333333333336
"Morgantown, WV",2017.0,51666.333333333336
"Morgantown, WV",2018.0,52226.0
"Morgantown, WV",2019.0,54836.666666666664
"Morgantown, WV",2020.0,57206.666666666664
"Morgantown, WV",2021.0,57299.333333333336
"Morristown, TN",2011.0,37650.0
"Morristown, TN",2012.0,37983.0
"Morristown, TN",2013.0,38162.0
"Morristown, TN",2014.0,36372.0
"Morristown, TN",2015.0,35547.5
"Morristown, TN",2016.0,37265.5
"Morristown, TN",2017.0,39499.0
"Morristown, TN",2018.0,39733.5
"Morristown, TN",2019.0,41026.0
"Morristown, TN",2020.0,40868.0
"Morristown, TN",2021.0,42534.0
"Mount Vernon, WA",2011.0,53803.5
"Mount Vernon, WA",2012.0,54673.0
"Mount Vernon, WA",2013.0,55089.5
"Mount Vernon, WA",2014.0,53850.5
"Mount Vernon, WA",2015.0,54918.0
"Mount Vernon, WA",2016.0,57094.0
"Mount Vernon, WA",2017.0,59467.0
"Mount Vernon, WA",2018.0,63545.5
"Mount Vernon, WA",2019.0,70983.0
"Mount Vernon, WA",2020.0,71913.0
"Mount Vernon, WA",2021.0,74445.0
"Muncie, IN",2011.0,32989.25
"Muncie, IN",2012.0,33078.0
"Muncie, IN",2013.0,32014.75
"Muncie, IN",2014.0,32715.0
"Muncie, IN",2015.0,32555.0
"Muncie, IN",2016.0,33596.25
"Muncie, IN",2017.0,34928.25
"Muncie, IN",2018.0,36958.75
"Muncie, IN",2019.0,37637.5
"Muncie, IN",2020.0,39017.0
"Muncie, IN",2021.0,40688.75
"Muskegon, MI",2011.0,35592.8
"Muskegon, MI",2012.0,35847.2
"Muskegon, MI",2013.0,35690.0
"Muskegon, MI",2014.0,36507.6
"Muskegon, MI",2015.0,37337.0
"Muskegon, MI",2016.0,36800.0
"Muskegon, MI",2017.0,38601.6
"Muskegon, MI",2018.0,40725.4
"Muskegon, MI",2019.0,42614.4
"Muskegon, MI",2020.0,45050.4
"Muskegon, MI",2021.0,50119.6
"Myrtle Beach, SC",2011.0,44741.0
"Myrtle Beach, SC",2012.0,44981.8
"Myrtle Beach, SC",2013.0,45355.4
"Myrtle Beach, SC",2014.0,45234.2
"Myrtle Beach, SC",2015.0,43947.0
"Myrtle Beach, SC",2016.0,46012.0
"Myrtle Beach, SC",2017.0,47933.6
"Myrtle Beach, SC",2018.0,49949.6
"Myrtle Beach, SC",2019.0,52123.8
"Myrtle Beach, SC",2020.0,54237.8
"Myrtle Beach, SC",2021.0,56718.0
"Napa, CA",2011.0,64295.5
"Napa, CA",2012.0,65145.5
"Napa, CA",2013.0,64590.5
"Napa, CA",2014.0,65541.5
"Napa, CA",2015.0,68110.0
"Napa, CA",2016.0,71595.0
"Napa, CA",2017.0,76108.0
"Napa, CA",2018.0,81086.5
"Napa, CA",2019.0,85006.5
"Napa, CA",2020.0,87359.5
"Napa, CA",2021.0,93696.5
"Naples, FL",2011.0,65616.8
"Naples, FL",2012.0,66507.2
"Naples, FL",2013.0,66513.0
"Naples, FL",2014.0,67760.2
"Naples, FL",2015.0,68672.6
"Naples, FL",2016.0,71477.6
"Naples, FL",2017.0,75862.4
"Naples, FL",2018.0,79300.8
"Naples, FL",2019.0,84624.4
"Naples, FL",2020.0,88387.0
"Naples, FL",2021.0,92227.2
"Nashville, TN",2011.0,51104.2
"Nashville, TN",2012.0,51881.2
"Nashville, TN",2013.0,53117.8
"Nashville, TN",2014.0,55419.0
"Nashville, TN",2015.0,58333.6
"Nashville, TN",2016.0,60800.8
"Nashville, TN",2017.0,67586.4
"Nashville, TN",2018.0,73107.0
"Nashville, TN",2019.0,77216.0
"Nashville, TN",2020.0,82950.8
"Nashville, TN",2021.0,89061.8
"New Bern, NC",2011.0,46270.0
"New Bern, NC",2012.0,47521.0
"New Bern, NC",2013.0,48822.0
"New Bern, NC",2014.0,48915.5
"New Bern, NC",2015.0,48977.5
"New Bern, NC",2016.0,49105.0
"New Bern, NC",2017.0,50425.5
"New Bern, NC",2018.0,51862.5
"New Bern, NC",2019.0,54540.0
"New Bern, NC",2020.0,57809.5
"New Bern, NC",2021.0,60981.5
"New Haven, CT",2011.0,39140.2
"New Haven, CT",2012.0,39210.6
"New Haven, CT",2013.0,38394.8
"New Haven, CT",2014.0,38730.6
"New Haven, CT",2015.0,38877.2
"New Haven, CT",2016.0,40488.6
"New Haven, CT",2017.0,41837.2
"New Haven, CT",2018.0,44024.8
"New Haven, CT",2019.0,46007.2
"New Haven, CT",2020.0,50537.6
"New Haven, CT",2021.0,53150.8
"New Orleans, LA",2011.0,30238.6
"New Orleans, LA",2012.0,30302.8
"New Orleans, LA",2013.0,30859.2
"New Orleans, LA",2014.0,30900.0
"New Orleans, LA",2015.0,31918.2
"New Orleans, LA",2016.0,36078.0
"New Orleans, LA",2017.0,37527.8
"New Orleans, LA",2018.0,39115.0
"New Orleans, LA",2019.0,40187.0
"New Orleans, LA",2020.0,40612.0
"New Orleans, LA",2021.0,42474.2
"New York, NY",2011.0,86827.2
"New York, NY",2012.0,89636.0
"New York, NY",2013.0,92282.4
"New York, NY",2014.0,91436.8
"New York, NY",2015.0,92512.6
"New York, NY",2016.0,94945.0
"New York, NY",2017.0,103954.8
"New York, NY",2018.0,113498.8
"New York, NY",2019.0,125581.6
"New York, NY",2020.0,130401.0
"New York, NY",2021.0,137848.0
"Niles, MI",2011.0,41974.0
"Niles, MI",2012.0,42233.0
"Niles, MI",2013.0,41693.0
"Niles, MI",2014.0,42295.0
"Niles, MI",2015.0,42218.0
"Niles, MI",2016.0,42974.0
"Niles, MI",2017.0,43969.0
"Niles, MI",2018.0,47348.0
"Niles, MI",2019.0,49409.0
"Niles, MI",2020.0,52998.0
"Niles, MI",2021.0,55905.0
"North Port, FL",2011.0,48350.6
"North Port, FL",2012.0,50043.2
"North Port, FL",2013.0,44209.6
"North Port, FL",2014.0,48249.6
"North Port, FL",2015.0,48761.0
"North Port, FL",2016.0,49903.2
"North Port, FL",2017.0,52071.2
"North Port, FL",2018.0,56927.2
"North Port, FL",2019.0,59997.4
"North Port, FL",2020.0,66165.0
"North Port, FL",2021.0,70297.0
"Norwich, CT",2011.0,51525.0
"Norwich, CT",2012.0,51588.0
"Norwich, CT",2013.0,49620.0
"Norwich, CT",2014.0,50586.0
"Norwich, CT",2015.0,50822.0
"Norwich, CT",2016.0,52275.0
"Norwich, CT",2017.0,54407.0
"Norwich, CT",2018.0,56177.0
"Norwich, CT",2019.0,58269.0
"Norwich, CT",2020.0,58409.0
"Norwich, CT",2021.0,61145.0
"Ocala, FL",2011.0,40169.6
"Ocala, FL",2012.0,39865.0
"Ocala, FL",2013.0,39705.6
"Ocala, FL",2014.0,39899.0
"Ocala, FL",2015.0,39131.6
"Ocala, FL",2016.0,40488.4
"Ocala, FL",2017.0,42728.0
"Ocala, FL",2018.0,44918.2
"Ocala, FL",2019.0,47036.6
"Ocala, FL",2020.0,50187.8
"Ocala, FL",2021.0,53287.6
"Ocean City, NJ",2011.0,57226.0
"Ocean City, NJ",2012.0,56463.0
"Ocean City, NJ",2013.0,57970.0
"Ocean City, NJ",2014.0,59522.0
"Ocean City, NJ",2015.0,57813.0
"Ocean City, NJ",2016.0,61786.0
"Ocean City, NJ",2017.0,72715.0
"Ocean City, NJ",2018.0,70871.0
"Ocean City, NJ",2019.0,81076.0
"Ocean City, NJ",2020.0,87060.0
"Ocean City, NJ",2021.0,88414.0
"Odessa, TX",2011.0,54116.4
"Odessa, TX",2012.0,55351.2
"Odessa, TX",2013.0,56912.4
"Odessa, TX",2014.0,59158.8
"Odessa, TX",2015.0,62161.4
"Odessa, TX",2016.0,62462.6
"Odessa, TX",2017.0,63237.6
"Odessa, TX",2018.0,64685.0
"Odessa, TX",2019.0,66757.8
"Odessa, TX",2020.0,66938.2
"Odessa, TX",2021.0,68721.2
"Ogden, UT",2011.0,56069.6
"Ogden, UT",2012.0,55402.0
"Ogden, UT",2013.0,55113.8
"Ogden, UT",2014.0,55488.2
"Ogden, UT",2015.0,55974.4
"Ogden, UT",2016.0,58445.2
"Ogden, UT",2017.0,60560.0
"Ogden, UT",2018.0,64387.0
"Ogden, UT",2019.0,67480.8
"Ogden, UT",2020.0,71918.0
"Ogden, UT",2021.0,75275.8
"Oklahoma City, OK",2011.0,34410.0
"Oklahoma City, OK",2012.0,35828.6
"Oklahoma City, OK",2013.0,38356.2
"Oklahoma City, OK",2014.0,40054.8
"Oklahoma City, OK",2015.0,40970.0
"Oklahoma City, OK",2016.0,43187.0
"Oklahoma City, OK",2017.0,44509.4
"Oklahoma City, OK",2018.0,47992.6
"Oklahoma City, OK",2019.0,49444.6
"Oklahoma City, OK",2020.0,50939.2
"Oklahoma City, OK",2021.0,53095.0
"Olympia, WA",2011.0,62800.0
"Olympia, WA",2012.0,64159.2
"Olympia, WA",2013.0,63971.0
"Olympia, WA",2014.0,65021.2
"Olympia, WA",2015.0,64503.2
"Olympia, WA",2016.0,66080.4
"Olympia, WA",2017.0,67722.0
"Olympia, WA",2018.0,70666.4
"Olympia, WA",2019.0,73395.6
"Olympia, WA",2020.0,79036.0
"Olympia, WA",2021.0,83006.4
"Omaha, NE",2011.0,39069.6
"Omaha, NE",2012.0,40324.2
"Omaha, NE",2013.0,41209.2
"Omaha, NE",2014.0,39921.8
"Omaha, NE",2015.0,41067.8
"Omaha, NE",2016.0,42646.0
"Omaha, NE",2017.0,45434.0
"Omaha, NE",2018.0,47832.4
"Omaha, NE",2019.0,50462.4
"Omaha, NE",2020.0,53238.6
"Omaha, NE",2021.0,56505.0
"Orlando, FL",2011.0,47772.6
"Orlando, FL",2012.0,46490.0
"Orlando, FL",2013.0,46949.2
"Orlando, FL",2014.0,47989.6
"Orlando, FL",2015.0,49688.4
"Orlando, FL",2016.0,50922.4
"Orlando, FL",2017.0,53442.6
"Orlando, FL",2018.0,56176.2
"Orlando, FL",2019.0,61192.8
"Orlando, FL",2020.0,67779.6
"Orlando, FL",2021.0,73455.8
"Oshkosh, WI",2011.0,52532.0
"Oshkosh, WI",2012.0,51572.0
"Oshkosh, WI",2013.0,50391.0
"Oshkosh, WI",2014.0,51225.333333333336
"Oshkosh, WI",2015.0,50441.333333333336
"Oshkosh, WI",2016.0,51964.0
"Oshkosh, WI",2017.0,53326.666666666664
"Oshkosh, WI",2018.0,55662.666666666664
"Oshkosh, WI",2019.0,59136.666666666664
"Oshkosh, WI",2020.0,60129.0
"Oshkosh, WI",2021.0,64316.333333333336
"Owensboro, KY",2011.0,42872.0
"Owensboro, KY",2012.0,43959.0
"Owensboro, KY",2013.0,44860.5
"Owensboro, KY",2014.0,43972.5
"Owensboro, KY",2015.0,44078.0
"Owensboro, KY",2016.0,44562.5
"Owensboro, KY",2017.0,46063.5
"Owensboro, KY",2018.0,47455.0
"Owensboro, KY",2019.0,49315.5
"Owensboro, KY",2020.0,52540.5
"Owensboro, KY",2021.0,55081.5
"Oxnard, CA",2011.0,63544.0
"Oxnard, CA",2012.0,64360.0
"Oxnard, CA",2013.0,63660.25
"Oxnard, CA",2014.0,65452.25
"Oxnard, CA",2015.0,63588.0
"Oxnard, CA",2016.0,64072.25
"Oxnard, CA",2017.0,68279.5
"Oxnard, CA",2018.0,71761.0
"Oxnard, CA",2019.0,76391.0
"Oxnard, CA",2020.0,77803.25
"Oxnard, CA",2021.0,84375.5
"Palm Bay, FL",2011.0,44720.0
"Palm Bay, FL",2012.0,43918.25
"Palm Bay, FL",2013.0,43330.25
"Palm Bay, FL",2014.0,43943.25
"Palm Bay, FL",2015.0,43452.75
"Palm Bay, FL",2016.0,44428.0
"Palm Bay, FL",2017.0,45794.0
"Palm Bay, FL",2018.0,48778.25
"Palm Bay, FL",2019.0,51144.0
"Palm Bay, FL",2020.0,51550.75
"Palm Bay, FL",2021.0,55211.75
"Panama City, FL",2011.0,45516.0
"Panama City, FL",2012.0,45149.2
"Panama City, FL",2013.0,44783.8
"Panama City, FL",2014.0,46597.0
"Panama City, FL",2015.0,45673.2
"Panama City, FL",2016.0,47149.8
"Panama City, FL",2017.0,49956.8
"Panama City, FL",2018.0,51595.0
"Panama City, FL",2019.0,53126.6
"Panama City, FL",2020.0,55483.6
"Panama City, FL",2021.0,58434.0
"Parkersburg, WV",2011.0,40659.0
"Parkersburg, WV",2012.0,40045.5
"Parkersburg, WV",2013.0,40425.5
"Parkersburg, WV",2014.0,40395.5
"Parkersburg, WV",2015.0,37564.5
"Parkersburg, WV",2016.0,39879.5
"Parkersburg, WV",2017.0,41204.0
"Parkersburg, WV",2018.0,39811.0
"Parkersburg, WV",2019.0,39641.5
"Parkersburg, WV",2020.0,41201.5
"Parkersburg, WV",2021.0,41190.5
"Pensacola, FL",2011.0,36844.6
"Pensacola, FL",2012.0,37574.2
"Pensacola, FL",2013.0,36641.4
"Pensacola, FL",2014.0,38152.6
"Pensacola, FL",2015.0,39446.0
"Pensacola, FL",2016.0,39710.2
"Pensacola, FL",2017.0,40539.6
"Pensacola, FL",2018.0,43208.8
"Pensacola, FL",2019.0,44674.6
"Pensacola, FL",2020.0,47170.2
"Pensacola, FL",2021.0,50430.0
"Peoria, IL",2011.0,31395.8
"Peoria, IL",2012.0,30738.8
"Peoria, IL",2013.0,31254.6
"Peoria, IL",2014.0,32206.6
"Peoria, IL",2015.0,30108.6
"Peoria, IL",2016.0,30245.0
"Peoria, IL",2017.0,32493.8
"Peoria, IL",2018.0,33743.2
"Peoria, IL",2019.0,31591.8
"Peoria, IL",2020.0,37036.25
"Peoria, IL",2021.0,34143.6
"Philadelphia, PA",2011.0,55663.6
"Philadelphia, PA",2012.0,57173.4
"Philadelphia, PA",2013.0,59605.8
"Philadelphia, PA",2014.0,61486.4
"Philadelphia, PA",2015.0,64504.6
"Philadelphia, PA",2016.0,68439.4
"Philadelphia, PA",2017.0,70281.8
"Philadelphia, PA",2018.0,70630.6
"Philadelphia, PA",2019.0,73031.6
"Philadelphia, PA",2020.0,78970.6
"Philadelphia, PA",2021.0,83777.2
"Phoenix, AZ",2011.0,29124.6
"Phoenix, AZ",2012.0,28484.6
"Phoenix, AZ",2013.0,29117.8
"Phoenix, AZ",2014.0,31798.4
"Phoenix, AZ",2015.0,31883.6
"Phoenix, AZ",2016.0,34469.4
"Phoenix, AZ",2017.0,36534.8
"Phoenix, AZ",2018.0,37446.4
"Phoenix, AZ",2019.0,40490.6
"Phoenix, AZ",2020.0,45247.8
"Phoenix, AZ",2021.0,49951.2
"Pine Bluff, AR",2011.0,32558.0
"Pine Bluff, AR",2012.0,32191.5
"Pine Bluff, AR",2013.0,32999.0
"Pine Bluff, AR",2014.0,33064.0
"Pine Bluff, AR",2015.0,33223.0
"Pine Bluff, AR",2016.0,33357.0
"Pine Bluff, AR",2017.0,35281.5
"Pine Bluff, AR",2018.0,35753.0
"Pine Bluff, AR",2019.0,37502.0
"Pine Bluff, AR",2020.0,36583.0
"Pine Bluff, AR",2021.0,39676.0
"Pittsburgh, PA",2011.0,41363.6
"Pittsburgh, PA",2012.0,42576.0
"Pittsburgh, PA",2013.0,44285.8
"Pittsburgh, PA",2014.0,45949.2
"Pittsburgh, PA",2015.0,47303.6
"Pittsburgh, PA",2016.0,48597.4
"Pittsburgh, PA",2017.0,50628.8
"Pittsburgh, PA",2018.0,52322.0
"Pittsburgh, PA",2019.0,54447.0
"Pittsburgh, PA",2020.0,55637.2
"Pittsburgh, PA",2021.0,60591.6
"Pittsfield, MA",2011.0,45154.0
"Pittsfield, MA",2012.0,42620.0
"Pittsfield, MA",2013.0,42633.0
"Pittsfield, MA",2014.0,44120.0
"Pittsfield, MA",2015.0,44509.0
"Pittsfield, MA",2016.0,45893.0
"Pittsfield, MA",2017.0,47614.0
"Pittsfield, MA",2018.0,49385.0
"Pittsfield, MA",2019.0,52223.0
"Pittsfield, MA",2020.0,57160.0
"Pittsfield, MA",2021.0,60060.0
"Pocatello, ID",2011.0,45059.0
"Pocatello, ID",2012.0,45417.333333333336
"Pocatello, ID",2013.0,43442.333333333336
"Pocatello, ID",2014.0,43468.666666666664
"Pocatello, ID",2015.0,44171.666666666664
"Pocatello, ID",2016.0,45458.0
"Pocatello, ID",2017.0,47645.0
"Pocatello, ID",2018.0,49207.333333333336
"Pocatello, ID",2019.0,50896.666666666664
"Pocatello, ID",2020.0,51402.666666666664
"Pocatello, ID",2021.0,55117.0
"Port Saint Lucie, FL",2011.0,48970.6
"Port Saint Lucie, FL",2012.0,48418.0
"Port Saint Lucie, FL",2013.0,48961.4
"Port Saint Lucie, FL",2014.0,48360.4
"Port Saint Lucie, FL",2015.0,49029.0
"Port Saint Lucie, FL",2016.0,50113.4
"Port Saint Lucie, FL",2017.0,52571.8
"Port Saint Lucie, FL",2018.0,55165.2
"Port Saint Lucie, FL",2019.0,59464.0
"Port Saint Lucie, FL",2020.0,60864.4
"Port Saint Lucie, FL",2021.0,66532.6
"Portland, ME",2011.0,48800.0
"Portland, ME",2012.0,49904.75
"Portland, ME",2013.0,50799.75
"Portland, ME",2014.0,48591.5
"Portland, ME",2015.0,49049.75
"Portland, ME",2016.0,51318.5
"Portland, ME",2017.0,53673.75
"Portland, ME",2018.0,58036.25
"Portland, ME",2019.0,60685.25
"Portland, ME",2020.0,55238.5
"Portland, ME",2021.0,66174.66666666667
"Portland, OR",2011.0,32901.6
"Portland, OR",2012.0,34130.4
"Portland, OR",2013.0,35493.0
"Portland, OR",2014.0,37253.8
"Portland, OR",2015.0,37621.6
"Portland, OR",2016.0,41419.0
"Portland, OR",2017.0,50971.75
"Portland, OR",2018.0,46304.4
"Portland, OR",2019.0,52826.0
"Portland, OR",2020.0,63592.5
"Portland, OR",2021.0,67070.75
"Providence, RI",2011.0,41408.8
"Providence, RI",2012.0,40920.8
"Providence, RI",2013.0,40700.8
"Providence, RI",2014.0,41070.0
"Providence, RI",2015.0,42404.2
"Providence, RI",2016.0,42505.0
"Providence, RI",2017.0,45147.6
"Providence, RI",2018.0,48059.2
"Providence, RI",2019.0,50741.0
"Providence, RI",2020.0,52557.6
"Providence, RI",2021.0,57112.4
"Provo, UT",2011.0,40567.0
"Provo, UT",2012.0,41328.0
"Provo, UT",2013.0,40295.666666666664
"Provo, UT",2014.0,41212.333333333336
"Provo, UT",2015.0,41659.333333333336
"Provo, UT",2016.0,42994.0
"Provo, UT",2017.0,45259.0
"Provo, UT",2018.0,46647.333333333336
"Provo, UT",2019.0,48873.0
"Provo, UT",2020.0,50782.666666666664
"Provo, UT",2021.0,48669.5
"Pueblo, CO",2011.0,38004.6
"Pueblo, CO",2012.0,37905.0
"Pueblo, CO",2013.0,38036.8
"Pueblo, CO",2014.0,38398.4
"Pueblo, CO",2015.0,37790.8
"Pueblo, CO",2016.0,39052.6
"Pueblo, CO",2017.0,39479.6
"Pueblo, CO",2018.0,40776.0
"Pueblo, CO",2019.0,42187.4
"Pueblo, CO",2020.0,44585.0
"Pueblo, CO",2021.0,47991.8
"Punta Gorda, FL",2011.0,48237.4
"Punta Gorda, FL",2012.0,46683.2
"Punta Gorda, FL",2013.0,47363.0
"Punta Gorda, FL",2014.0,46781.6
"Punta Gorda, FL",2015.0,47168.8
"Punta Gorda, FL",2016.0,47651.8
"Punta Gorda, FL",2017.0,50357.6
"Punta Gorda, FL",2018.0,52466.6
"Punta Gorda, FL",2019.0,55551.8
"Punta Gorda, FL",2020.0,56686.2
"Punta Gorda, FL",2021.0,59987.2
"Racine, WI",2011.0,47160.0
"Racine, WI",2012.0,47076.0
"Racine, WI",2013.0,47080.8
"Racine, WI",2014.0,47745.8
"Racine, WI",2015.0,48482.8
"Racine, WI",2016.0,48625.4
"Racine, WI",2017.0,50802.8
"Racine, WI",2018.0,51473.6
"Racine, WI",2019.0,51429.4
"Racine, WI",2020.0,52690.2
"Racine, WI",2021.0,56666.6
"Raleigh, NC",2011.0,42767.0
"Raleigh, NC",2012.0,42940.0
"Raleigh, NC",2013.0,43764.4
"Raleigh, NC",2014.0,45309.8
"Raleigh, NC",2015.0,44899.2
"Raleigh, NC",2016.0,47653.6
"Raleigh, NC",2017.0,51316.2
"Raleigh, NC",2018.0,54786.4
"Raleigh, NC",2019.0,59835.4
"Raleigh, NC",2020.0,64455.0
"Raleigh, NC",2021.0,66116.4
"Rapid City, SD",2011.0,51752.666666666664
"Rapid City, SD",2012.0,54114.333333333336
"Rapid City, SD",2013.0,54932.0
"Rapid City, SD",2014.0,54109.666666666664
"Rapid City, SD",2015.0,53969.333333333336
"Rapid City, SD",2016.0,54121.666666666664
"Rapid City, SD",2017.0,55759.0
"Rapid City, SD",2018.0,57817.333333333336
"Rapid City, SD",2019.0,60378.666666666664
"Rapid City, SD",2020.0,61988.333333333336
"Rapid City, SD",2021.0,65948.33333333333
"Reading, PA",2011.0,40130.8
"Reading, PA",2012.0,39728.2
"Reading, PA",2013.0,40629.4
"Reading, PA",2014.0,41374.6
"Reading, PA",2015.0,40899.8
"Reading, PA",2016.0,41750.0
"Reading, PA",2017.0,43592.8
"Reading, PA",2018.0,44683.0
"Reading, PA",2019.0,46918.4
"Reading, PA",2020.0,49669.2
"Reading, PA",2021.0,52925.6
"Redding, CA",2011.0,45031.333333333336
"Redding, CA",2012.0,45273.333333333336
"Redding, CA",2013.0,45909.0
"Redding, CA",2014.0,45525.333333333336
"Redding, CA",2015.0,45650.666666666664
"Redding, CA",2016.0,46056.0
"Redding, CA",2017.0,47762.666666666664
"Redding, CA",2018.0,52012.0
"Redding, CA",2019.0,56796.0
"Redding, CA",2020.0,58692.0
"Redding, CA",2021.0,63474.0
"Reno, NV",2011.0,46968.2
"Reno, NV",2012.0,44446.6
"Reno, NV",2013.0,43185.4
"Reno, NV",2014.0,43288.8
"Reno, NV",2015.0,43524.8
"Reno, NV",2016.0,44988.4
"Reno, NV",2017.0,49438.6
"Reno, NV",2018.0,53270.6
"Reno, NV",2019.0,56046.8
"Reno, NV",2020.0,58375.2
"Reno, NV",2021.0,60701.4
"Richmond, VA",2011.0,35656.8
"Richmond, VA",2012.0,35785.2
"Richmond, VA",2013.0,35844.6
"Richmond, VA",2014.0,37581.8
"Richmond, VA",2015.0,37817.8
"Richmond, VA",2016.0,39437.8
"Richmond, VA",2017.0,42681.2
"Richmond, VA",2018.0,45654.8
"Richmond, VA",2019.0,48563.8
"Richmond, VA",2020.0,53561.8
"Richmond, VA",2021.0,57746.0
"Riverside, CA",2011.0,61115.8
"Riverside, CA",2012.0,59822.0
"Riverside, CA",2013.0,59202.8
"Riverside, CA",2014.0,58955.2
"Riverside, CA",2015.0,59377.0
"Riverside, CA",2016.0,62019.4
"Riverside, CA",2017.0,65564.6
"Riverside, CA",2018.0,68247.6
"Riverside, CA",2019.0,73143.6
"Riverside, CA",2020.0,77791.8
"Riverside, CA",2021.0,81106.6
"Roanoke, VA",2011.0,46182.0
"Roanoke, VA",2012.0,48194.6
"Roanoke, VA",2013.0,49070.2
"Roanoke, VA",2014.0,50533.4
"Roanoke, VA",2015.0,49999.4
"Roanoke, VA",2016.0,47800.0
"Roanoke, VA",2017.0,47630.0
"Roanoke, VA",2018.0,50145.8
"Roanoke, VA",2019.0,50193.2
"Roanoke, VA",2020.0,51153.8
"Roanoke, VA",2021.0,53662.4
"Rochester, MN",2011.0,66842.75
"Rochester, MN",2012.0,67574.5
"Rochester, MN",2013.0,66990.5
"Rochester, MN",2014.0,68222.0
"Rochester, MN",2015.0,69713.75
"Rochester, MN",2016.0,69952.75
"Rochester, MN",2017.0,73357.0
"Rochester, MN",2018.0,75331.25
"Rochester, MN",2019.0,79037.75
"Rochester, MN",2020.0,81501.75
"Rochester, MN",2021.0,87229.0
"Rochester, NY",2011.0,24888.0
"Rochester, NY",2012.0,25333.2
"Rochester, NY",2013.0,26048.4
"Rochester, NY",2014.0,26189.6
"Rochester, NY",2015.0,26426.2
"Rochester, NY",2016.0,28271.6
"Rochester, NY",2017.0,28463.8
"Rochester, NY",2018.0,30691.4
"Rochester, NY",2019.0,33629.8
"Rochester, NY",2020.0,43335.4
"Rochester, NY",2021.0,39863.2
"Rockford, IL",2011.0,35637.0
"Rockford, IL",2012.0,35582.4
"Rockford, IL",2013.0,35728.2
"Rockford, IL",2014.0,36389.2
"Rockford, IL",2015.0,36706.0
"Rockford, IL",2016.0,37704.2
"Rockford, IL",2017.0,38669.4
"Rockford, IL",2018.0,40290.6
"Rockford, IL",2019.0,40766.4
"Rockford, IL",2020.0,40797.0
"Rockford, IL",2021.0,43455.4
"Rocky Mount, NC",2011.0,39989.333333333336
"Rocky Mount, NC",2012.0,39633.0
"Rocky Mount, NC",2013.0,38481.0
"Rocky Mount, NC",2014.0,39125.0
"Rocky Mount, NC",2015.0,37792.666666666664
"Rocky Mount, NC",2016.0,39085.0
"Rocky Mount, NC",2017.0,40819.0
"Rocky Mount, NC",2018.0,43858.0
"Rocky Mount, NC",2019.0,44985.666666666664
"Rocky Mount, NC",2020.0,44981.666666666664
"Rocky Mount, NC",2021.0,48558.333333333336
"Rome, GA",2011.0,41249.0
"Rome, GA",2012.0,40142.0
"Rome, GA",2013.0,39730.5
"Rome, GA",2014.0,40257.5
"Rome, GA",2015.0,40509.5
"Rome, GA",2016.0,42208.5
"Rome, GA",2017.0,44831.5
"Rome, GA",2018.0,45682.5
"Rome, GA",2019.0,48082.5
"Rome, GA",2020.0,51662.5
"Rome, GA",2021.0,52530.5
"Sacramento, CA",2011.0,36629.6
"Sacramento, CA",2012.0,35690.8
"Sacramento, CA",2013.0,37344.6
"Sacramento, CA",2014.0,37722.6
"Sacramento, CA",2015.0,36899.0
"Sacramento, CA",2016.0,38696.6
"Sacramento, CA",2017.0,42754.2
"Sacramento, CA",2018.0,45915.6
"Sacramento, CA",2019.0,50194.0
"Sacramento, CA",2020.0,54440.4
"Sacramento, CA",2021.0,56600.8
"Saginaw, MI",2011.0,34014.0
"Saginaw, MI",2012.0,34299.4
"Saginaw, MI",2013.0,33779.6
